text,text_processed,topic
"Σε πολιτική και οικονομική αυτοκτονία οδηγούν την Ευρώπη οι κυρώσεις κατά Ρωσίας, η πράσινη ενέργεια και τα μέτρα για covid https://t.co/So6s5z0O9U",σε πολιτικη και οικονομικη αυτοκτονια οδηγουν την ευρωπη οι κυρωσεισ κατα ρωσιασ η πρασινη ενεργεια και τα μετρα για covid,2
Πέντε τρόποι για να «επιβιώσετε» σε ένα τοξικό εργασιακό περιβάλλον https://t.co/pPXJFbIFqo,πεντε τροποι για να επιβιωσετε σε ενα τοξικο εργασιακο περιβαλλον,2
"Σε πολιτική και οικονομική αυτοκτονία οδηγούν την Ευρώπη οι κυρώσεις κατά Ρωσίας, η πράσινη ενέργεια και τα μέτρα για covid https://t.co/s36AXRhTa7",σε πολιτικη και οικονομικη αυτοκτονια οδηγουν την ευρωπη οι κυρωσεισ κατα ρωσιασ η πρασινη ενεργεια και τα μετρα για covid,2
Πέντε τρόποι για να «επιβιώσετε» σε ένα τοξικό εργασιακό περιβάλλον https://t.co/wVjJjJOIgK,πεντε τροποι για να επιβιωσετε σε ενα τοξικο εργασιακο περιβαλλον,2
"Σε πολιτική και οικονομική αυτοκτονία οδηγούν την Ευρώπη οι κυρώσεις κατά Ρωσίας, η πράσινη ενέργεια και τα μέτρα για covid https://t.co/KSCKj2Zwf6",σε πολιτικη και οικονομικη αυτοκτονια οδηγουν την ευρωπη οι κυρωσεισ κατα ρωσιασ η πρασινη ενεργεια και τα μετρα για covid,2
"Ποσειδώνια: Κορυφαία επιτεύγματα σε Κοινωνία, Οικονομία, Υγεία &amp; Περιβάλλον - mononews #mononewsGR https://t.co/7WBQmeIEqW",ποσειδωνια κορυφαια επιτευγματα σε κοινωνια οικονομια υγεια amp περιβαλλον mononews mononewsgr,2
"Επιτροπή Πρέβεζα: ”Ιστορία, Πολιτισμός, Περιβάλλον”: Ποιοι θα σταθούν στο πλάϊ του Ανδρούτσου; via @onprevezanews https://t.co/B6zseZvtis",επιτροπη πρεβεζα ιστορια πολιτισμοσ περιβαλλον ποιοι θα σταθουν στο πλαϊ του ανδρουτσου via onprevezanews,2
"[Κλικ και διαβάστε στο mononews]Ποσειδώνια: Κορυφαία επιτεύγματα σε  #Κοινωνία, Οικονομία, Υγεία &amp; Περιβάλλον https://t.co/0bVe39A67S",κλικ και διαβαστε στο mononewsποσειδωνια κορυφαια επιτευγματα σε κοινωνια οικονομια υγεια amp περιβαλλον,2
Ολοκληρώθηκε η 2η Συνάντηση εργασίας για την ενεργειακή μετάβαση του δήμου Θέρμης στην κλιματική ουδετερότητα https://t.co/8aE3qCIT4V #ΔΤ #ΕΝΕΡΓΕΙΑ #ΚΛΙΜΑ #ΠΕΡΙΒΑΛΛΟΝ https://t.co/PABF7yNR7c,ολοκληρωθηκε η η συναντηση εργασιασ για την ενεργειακη μεταβαση του δημου θερμησ στην κλιματικη ουδετεροτητα δτ ενεργεια κλιμα περιβαλλον,2
Υψηλός κίνδυνος πυρκαγιάς σήμερα για Αττική και Στερεά Ελλάδα - https://t.co/8YAoX7TWVR #Αττική #ΠεριφέρειαΣτερεάςΕλλάδος #Περιβάλλον #Ροή,υψηλοσ κινδυνοσ πυρκαγιασ σημερα για αττικη και στερεα ελλαδα αττικη περιφερειαστερεασελλαδοσ περιβαλλον ροη,2
Θανάσης Καραΐσκος: Ναυάγιο | Ναι στον δρόμο διαφυγής αλλά να γίνει νόμιμα με λογικό κόστος και να συνάδει με το περιβάλλον της περιοχής https://t.co/N4inRHIUWa,θανασησ καραΐσκοσ ναυαγιο ναι στον δρομο διαφυγησ αλλα να γινει νομιμα με λογικο κοστοσ και να συναδει με το περιβαλλον τησ περιοχησ,2
"Ποσειδώνια: Δείχνει το δρόμο προς τη βιωσιμότητα – Οι πρωτοβουλίες για Κοινωνία, Οικονομία, Υγεία, Περιβάλλον https://t.co/8axkolwU1o",ποσειδωνια δειχνει το δρομο προσ τη βιωσιμοτητα οι πρωτοβουλιεσ για κοινωνια οικονομια υγεια περιβαλλον,2
Επιμελητήριο Κεφαλληνίας &amp; Ιθάκης : H καρδιά μας χτυπάει για το περιβάλλον! https://t.co/YRBmgiyQod,επιμελητηριο κεφαλληνιασ amp ιθακησ h καρδια μασ χτυπαει για το περιβαλλον,2
"RT @elliafxentiou: ..Ο Υπουργός Γεωργίας, Αγροτικής Ανάπτυξης και Περιβάλλοντος της Κυπριακής Δημοκρατίας, Κώστας Καδής, γράφει στο @Propag…",rt elliafxentiou ο υπουργοσ γεωργιασ αγροτικησ αναπτυξησ και περιβαλλοντοσ τησ κυπριακησ δημοκρατιασ κωστασ καδησ γραφει στο propag,2
Τύμβος Καστά: Το ΥΠΠΟ  ρίχνει την ευθύνη για τις ζημιές στην «κλιματική κρίση» https://t.co/TJHeZmTCio,τυμβοσ καστα το υππο ριχνει την ευθυνη για τισ ζημιεσ στην κλιματικη κριση,2
"EY: Οι Έλληνες καταναλωτές ανήσυχοι και με νέες αγοραστικές συνήθειες, σε ένα διαρκώς πιο αβέβαιο περιβάλλον https://t.co/5uKFpvfLr7",ey οι ελληνεσ καταναλωτεσ ανησυχοι και με νεεσ αγοραστικεσ συνηθειεσ σε ενα διαρκωσ πιο αβεβαιο περιβαλλον,2
"Δημητριάδος Ιγνάτιος: «Καταστρέψαμε το περιβάλλον, διαστρέψαμε την φύση» https://t.co/GXcFNjoGkv",δημητριαδοσ ιγνατιοσ καταστρεψαμε το περιβαλλον διαστρεψαμε την φυση,2
Πράσινη ενέργεια στο γηροκομείο των ιδρυμάτων Καλοκαιρινού https://t.co/WWTDVi9D1y,πρασινη ενεργεια στο γηροκομειο των ιδρυματων καλοκαιρινου,2
Tα 12 σημεία-παραλίες στην Αττική που απαγορεύεται το κολύμπι https://t.co/HB9lweMEat,tα σημειαπαραλιεσ στην αττικη που απαγορευεται το κολυμπι,2
Κέλλας σε Αμυρά - Αραβώση: Προστατέψτε το περιβάλλον και τη δημόσια υγεία στον Πλαταμώνα και την ευρύτερη περιοχή ⋆ TirnavosPress https://t.co/SYSLT0unVz @kellas_xristos,κελλασ σε αμυρα αραβωση προστατεψτε το περιβαλλον και τη δημοσια υγεια στον πλαταμωνα και την ευρυτερη περιοχη tirnavospress kellas_xristos,2
Τσακίρης: «Έρχονται προγράμματα του ΕΣΠΑ για την ενέργεια και την κλιματική αλλαγή» - mononews #mononewsGR https://t.co/uMw6VCOedn,τσακιρησ ερχονται προγραμματα του εσπα για την ενεργεια και την κλιματικη αλλαγη mononews mononewsgr,2
Πώς βλέπει ο εφευρέτης του κύβου του Ρούμπικ τις εξελίξεις στο περιβάλλον και τo... gaming - https://t.co/2NUyIedkYR https://t.co/Y7QbMeYgAf,πωσ βλεπει ο εφευρετησ του κυβου του ρουμπικ τισ εξελιξεισ στο περιβαλλον και τo gaming,2
Κέλλας σε Αμυρά - Αραβώση: Προστατέψτε το περιβάλλον και τη δημόσια υγεία στον Πλαταμώνακαι την ευρύτερη περιοχή https://t.co/NbTCt84gdf,κελλασ σε αμυρα αραβωση προστατεψτε το περιβαλλον και τη δημοσια υγεια στον πλαταμωνακαι την ευρυτερη περιοχη,2
Χαρακόπουλος με Χρ. Ζερεφό: Ο σεβασμός στο περιβάλλον απάντηση στην κλιματική κρίση - LarissaPress https://t.co/TTWutZWdpZ,χαρακοπουλοσ με χρ ζερεφο ο σεβασμοσ στο περιβαλλον απαντηση στην κλιματικη κριση larissapress,2
Κέλλας σε Αμυρά - Αραβώση: Προστατέψτε το περιβάλλον και τη δημόσια υγεία στον Πλαταμώνα και την ευρύτερη περιοχή - LarissaPress https://t.co/sWYjyuux0C,κελλασ σε αμυρα αραβωση προστατεψτε το περιβαλλον και τη δημοσια υγεια στον πλαταμωνα και την ευρυτερη περιοχη larissapress,2
